chrom	start	end	observed_overlap	p_value	bonferroni_p	significant
chr2	50057	50423	2087	0.009900990099009901	1.0	False
chr2	2819845	2820009	878	0.0594059405940594	1.0	False
chr2	2403223	2403419	2093	0.3564356435643564	1.0	False
chr2	3138254	3138846	52	0.9405940594059405	1.0	False
chr2	983861	984670	2248	0.0594059405940594	1.0	False
chr2	3011450	3011890	782	0.6039603960396039	1.0	False
chr2	2162783	2163688	1400	0.24752475247524752	1.0	False
chr2	1680303	1680532	228	0.9405940594059405	1.0	False
chr2	2056373	2056918	201	0.8415841584158416	1.0	False
chr2	1724021	1724148	378	0.8811881188118812	1.0	False
chr2	2366689	2367246	1057	0.38613861386138615	1.0	False
chr2	832817	833638	194	0.7425742574257426	1.0	False
chr2	1817226	1818065	999	0.5643564356435643	1.0	False
chr2	173407	174264	0	1.0	1.0	False
chr2	312667	313384	1242	0.45544554455445546	1.0	False
chr2	1669388	1670267	127	0.9108910891089109	1.0	False
chr2	465711	466318	939	0.019801980198019802	1.0	False
chr2	574720	575191	0	1.0	1.0	False
chr2	1056854	1057528	348	0.6435643564356436	1.0	False
chr2	2940791	2941661	1841	0.019801980198019802	1.0	False
chr2	839336	839669	647	0.0297029702970297	1.0	False
chr2	1199329	1200209	611	0.504950495049505	1.0	False
chr2	1826554	1827472	1274	0.18811881188118812	1.0	False
chr2	2925686	2926291	4129	0.0297029702970297	1.0	False
chr2	1311471	1312150	113	0.7821782178217822	1.0	False
chr2	288032	288958	2172	0.019801980198019802	1.0	False
chr2	2033078	2033815	885	0.009900990099009901	1.0	False
chr2	1836085	1836901	289	0.9702970297029703	1.0	False
chr2	2213713	2213860	1303	0.44554455445544555	1.0	False
chr2	2175917	2176170	440	0.7029702970297029	1.0	False
chr2	3069856	3070390	1132	0.7029702970297029	1.0	False
chr2	3143829	3144818	700	0.7821782178217822	1.0	False
chr2	374038	374542	321	0.7920792079207921	1.0	False
chr2	297886	298443	907	0.6732673267326733	1.0	False
chr2	895857	896179	531	0.4158415841584158	1.0	False
chr2	1517782	1517945	820	0.36633663366336633	1.0	False
chr2	522002	522137	872	0.42574257425742573	1.0	False
chr2	1746904	1747143	120	0.7821782178217822	1.0	False
chr2	1718702	1719662	106	0.9504950495049505	1.0	False
chr2	221610	222208	1393	0.6336633663366337	1.0	False
chr2	116603	117257	1410	0.4158415841584158	1.0	False
chr2	1811713	1812398	977	0.07920792079207921	1.0	False
chr2	1620895	1621408	1347	0.6435643564356436	1.0	False
chr2	983638	983896	0	1.0	1.0	False
chr2	1057104	1057594	457	0.31683168316831684	1.0	False
chr2	2514305	2514478	329	0.19801980198019803	1.0	False
chr2	1975998	1976373	268	0.43564356435643564	1.0	False
chr2	2060434	2060873	324	0.9207920792079208	1.0	False
chr2	571298	571418	301	0.5346534653465347	1.0	False
chr2	2023503	2024454	808	0.8712871287128713	1.0	False
chr2	1860736	1861453	1052	0.7029702970297029	1.0	False
chr2	1396679	1397523	469	0.900990099009901	1.0	False
chr2	1091439	1091786	966	0.5544554455445545	1.0	False
chr2	2412066	2412543	3021	0.009900990099009901	1.0	False
chr2	1798797	1799456	1110	0.06930693069306931	1.0	False
chr2	2341492	2342002	3525	0.009900990099009901	1.0	False
chr2	1399684	1399979	1802	0.0297029702970297	1.0	False
chr2	2860479	2861129	2334	0.009900990099009901	1.0	False
chr2	1153228	1153809	1232	0.6138613861386139	1.0	False
chr2	1700093	1700324	174	0.8910891089108911	1.0	False
chr2	1848090	1848350	1855	0.4158415841584158	1.0	False
chr2	935412	936253	1588	0.45544554455445546	1.0	False
chr2	134431	135135	2014	0.009900990099009901	1.0	False
chr2	1240263	1240591	1180	0.009900990099009901	1.0	False
chr2	412903	413443	2042	0.39603960396039606	1.0	False
chr2	1155379	1156014	1112	0.297029702970297	1.0	False
chr2	2260279	2261177	2433	0.04950495049504951	1.0	False
chr2	2752868	2753855	637	0.8613861386138614	1.0	False
chr2	206616	206785	218	0.8217821782178217	1.0	False
chr2	2716954	2717526	373	0.693069306930693	1.0	False
chr2	2764455	2765417	3673	0.009900990099009901	1.0	False
chr2	2272773	2272977	3664	0.0297029702970297	1.0	False
chr2	1127235	1127990	946	0.40594059405940597	1.0	False
chr2	3144686	3145512	2016	0.16831683168316833	1.0	False
chr2	1589324	1590279	1996	0.38613861386138615	1.0	False
chr2	2762326	2762747	37	0.9207920792079208	1.0	False
chr2	689986	690577	1476	0.12871287128712872	1.0	False
chr2	2790905	2791450	2574	0.13861386138613863	1.0	False
chr2	1855533	1855671	498	0.7623762376237624	1.0	False
chr2	2505032	2505423	1012	0.31683168316831684	1.0	False
chr2	1507760	1508237	454	0.900990099009901	1.0	False
chr2	345943	346119	528	0.9306930693069307	1.0	False
chr2	285436	285538	3235	0.019801980198019802	1.0	False
chr2	1141038	1141612	75	0.8316831683168316	1.0	False
chr2	1210872	1211647	174	0.9306930693069307	1.0	False
chr2	2001025	2001556	0	1.0	1.0	False
chr2	1913073	1913650	3	0.8514851485148515	1.0	False
chr2	825931	826441	1907	0.4752475247524752	1.0	False
chr2	2820266	2820801	1193	0.7029702970297029	1.0	False
chr2	2591976	2592574	732	0.31683168316831684	1.0	False
chr2	170142	170678	1384	0.6831683168316832	1.0	False
chr2	744433	745179	267	0.7029702970297029	1.0	False
chr2	2057897	2058050	772	0.43564356435643564	1.0	False
chr2	1966322	1966774	817	0.7623762376237624	1.0	False
chr2	3067178	3067451	819	0.8118811881188119	1.0	False
chr2	1946145	1946907	180	0.8514851485148515	1.0	False
chr2	2181182	2181635	2392	0.21782178217821782	1.0	False
chr2	1655010	1655764	681	0.21782178217821782	1.0	False
chr2	2227045	2227343	1148	0.10891089108910891	1.0	False
chr2	1501831	1502688	343	0.8316831683168316	1.0	False
chr2	3176782	3177047	0	1.0	1.0	False
chr2	2968624	2969370	526	0.7821782178217822	1.0	False
chr2	104572	104711	1207	0.27722772277227725	1.0	False
chr2	331873	332399	76	0.7623762376237624	1.0	False
chr2	701378	702186	1229	0.5148514851485149	1.0	False
chr2	1551141	1551407	134	0.7821782178217822	1.0	False
chr2	742262	742812	1479	0.32673267326732675	1.0	False
chr2	716242	716443	500	0.44554455445544555	1.0	False
chr2	2573358	2573928	578	0.8910891089108911	1.0	False
chr2	2965815	2966231	1517	0.49504950495049505	1.0	False
chr2	1806592	1807091	666	0.18811881188118812	1.0	False
chr2	1637491	1637601	370	0.9405940594059405	1.0	False
chr2	617750	618119	979	0.8217821782178217	1.0	False
chr2	1446616	1447233	436	0.6534653465346535	1.0	False
chr2	582878	583526	2388	0.04950495049504951	1.0	False
chr2	2200859	2201856	2473	0.0891089108910891	1.0	False
chr2	1497355	1497636	51	0.9405940594059405	1.0	False
chr2	2310222	2311166	932	0.504950495049505	1.0	False
chr2	696521	696790	1976	0.3069306930693069	1.0	False
chr2	1754130	1754295	3539	0.019801980198019802	1.0	False
chr2	477557	477671	227	0.5544554455445545	1.0	False
chr2	2513643	2514103	3462	0.019801980198019802	1.0	False
chr2	397858	398300	577	0.8217821782178217	1.0	False
chr2	3123751	3124015	601	0.8415841584158416	1.0	False
chr2	1594242	1594380	196	0.7524752475247525	1.0	False
chr2	2055948	2056174	0	1.0	1.0	False
chr2	1500420	1500529	1406	0.38613861386138615	1.0	False
chr2	1309817	1310164	168	0.9306930693069307	1.0	False
chr2	549690	549884	1697	0.24752475247524752	1.0	False
chr2	443881	444669	1222	0.3465346534653465	1.0	False
chr2	66578	66889	797	0.42574257425742573	1.0	False
chr2	208140	208735	1741	0.2376237623762376	1.0	False
chr2	349542	349984	1232	0.2376237623762376	1.0	False
chr2	2040354	2040699	1838	0.15841584158415842	1.0	False
chr2	287707	288327	10	0.9108910891089109	1.0	False
chr2	2450620	2451453	1821	0.0297029702970297	1.0	False
chr2	2791287	2791640	3824	0.0297029702970297	1.0	False
chr2	305916	306102	1495	0.44554455445544555	1.0	False
chr2	1445120	1445899	463	0.6633663366336634	1.0	False
chr2	483632	483755	248	0.45544554455445546	1.0	False
chr2	1298697	1299219	515	0.9108910891089109	1.0	False
chr2	2810987	2811979	421	0.7326732673267327	1.0	False
chr2	502129	502704	2506	0.1188118811881188	1.0	False
chr2	2595497	2595730	478	0.009900990099009901	1.0	False
chr2	3091029	3091659	1292	0.31683168316831684	1.0	False
chr2	2339354	2339826	557	0.4158415841584158	1.0	False
chr2	2803753	2804109	895	0.32673267326732675	1.0	False
chr2	1779129	1779465	1597	0.2871287128712871	1.0	False
chr2	2442376	2442616	951	0.6831683168316832	1.0	False
chr2	1484061	1484945	716	0.8613861386138614	1.0	False
chr2	3220192	3220477	2462	0.16831683168316833	1.0	False
chr2	1882831	1883125	440	0.4158415841584158	1.0	False
chr2	3190414	3191104	540	0.6534653465346535	1.0	False
chr2	1427563	1427888	2567	0.0594059405940594	1.0	False
chr2	1617422	1617721	128	0.8415841584158416	1.0	False
chr2	3121756	3122058	156	0.9603960396039604	1.0	False
chr2	342389	342549	0	1.0	1.0	False
chr2	2670067	2670894	1700	0.26732673267326734	1.0	False
chr2	2331320	2332309	0	1.0	1.0	False
chr2	287980	288313	3212	0.12871287128712872	1.0	False
chr2	1106037	1106199	2183	0.18811881188118812	1.0	False
chr2	3180056	3180923	872	0.594059405940594	1.0	False
chr2	475773	476365	970	0.04950495049504951	1.0	False
chr2	2697892	2698544	2202	0.009900990099009901	1.0	False
chr2	3050329	3050858	2563	0.009900990099009901	1.0	False
chr2	295745	296713	1330	0.0297029702970297	1.0	False
chr2	2587118	2587472	1211	0.3465346534653465	1.0	False
chr2	2182901	2183119	196	0.8415841584158416	1.0	False
chr2	537450	537760	400	0.5841584158415841	1.0	False
chr2	2818902	2819476	2625	0.009900990099009901	1.0	False
chr2	2834344	2835137	755	0.693069306930693	1.0	False
chr2	156928	157433	499	0.6435643564356436	1.0	False
chr2	1214000	1214383	1187	0.009900990099009901	1.0	False
chr2	2161148	2161765	281	0.7623762376237624	1.0	False
chr2	3132019	3132668	3410	0.009900990099009901	1.0	False
chr2	2455957	2456434	2281	0.21782178217821782	1.0	False
chr2	1227641	1228592	360	0.7227722772277227	1.0	False
chr2	2511371	2511984	352	0.6831683168316832	1.0	False
chr2	1741934	1742894	1182	0.38613861386138615	1.0	False
chr2	2863099	2863475	1324	0.42574257425742573	1.0	False
chr2	841334	841622	314	0.39603960396039606	1.0	False
chr2	3194952	3195576	651	0.6633663366336634	1.0	False
chr2	1394358	1395266	167	0.8613861386138614	1.0	False
chr2	1558100	1558500	632	0.594059405940594	1.0	False
chr2	2192250	2192458	1068	0.7425742574257426	1.0	False
chr2	2938223	2939160	919	0.48514851485148514	1.0	False
chr2	2170746	2171482	2107	0.15841584158415842	1.0	False
chr2	2096867	2097062	415	0.1782178217821782	1.0	False
chr2	1952689	1953397	1048	0.5544554455445545	1.0	False
chr2	2629238	2630228	2650	0.18811881188118812	1.0	False
chr2	2277836	2278548	3001	0.0297029702970297	1.0	False
chr2	619859	620080	1633	0.019801980198019802	1.0	False
chr2	1772661	1773118	333	0.39603960396039606	1.0	False
chr2	2941333	2941945	1679	0.12871287128712872	1.0	False
chr2	2434057	2434788	87	0.7722772277227723	1.0	False
chr2	2149061	2149289	925	0.7821782178217822	1.0	False
chr2	1138642	1139380	1188	0.6534653465346535	1.0	False
chr2	2003294	2003441	834	0.5247524752475248	1.0	False
chr2	252196	253006	2108	0.10891089108910891	1.0	False
chr2	2396650	2397288	1246	0.019801980198019802	1.0	False
chr2	971253	971479	356	0.8514851485148515	1.0	False
chr2	2157882	2158850	602	0.8712871287128713	1.0	False
chr2	90794	91337	1171	0.5544554455445545	1.0	False
chr2	680561	681535	865	0.6534653465346535	1.0	False
chr2	1401544	1402305	1830	0.04950495049504951	1.0	False
chr2	1173938	1174797	1649	0.019801980198019802	1.0	False
chr2	2442707	2443201	4081	0.009900990099009901	1.0	False
chr2	1184876	1185615	0	1.0	1.0	False
chr2	1960914	1961701	546	0.7227722772277227	1.0	False
chr2	311183	311311	2302	0.039603960396039604	1.0	False
chr2	2748552	2749405	1727	0.04950495049504951	1.0	False
chr2	349625	350462	917	0.019801980198019802	1.0	False
chr2	1388905	1389562	1147	0.46534653465346537	1.0	False
chr2	2523094	2523611	1263	0.5247524752475248	1.0	False
chr2	757826	758249	211	0.8316831683168316	1.0	False
chr2	2127270	2127577	861	0.7227722772277227	1.0	False
chr2	2398113	2398731	212	0.8217821782178217	1.0	False
chr2	901250	901768	0	1.0	1.0	False
chr2	433280	434069	1408	0.5841584158415841	1.0	False
chr2	949710	950461	581	0.43564356435643564	1.0	False
chr2	2552435	2553424	343	0.5346534653465347	1.0	False
chr2	1910664	1911061	133	0.9801980198019802	1.0	False
chr2	371356	372196	107	0.7821782178217822	1.0	False
chr2	2272690	2273048	831	0.38613861386138615	1.0	False
chr2	1046224	1046364	2570	0.15841584158415842	1.0	False
chr2	1022134	1022618	1548	0.09900990099009901	1.0	False
chr2	2336451	2337149	1577	0.44554455445544555	1.0	False
chr2	420969	421847	0	1.0	1.0	False
chr2	3199199	3200067	117	0.9603960396039604	1.0	False
chr2	2200659	2201451	1215	0.44554455445544555	1.0	False
chr2	585806	586164	939	0.594059405940594	1.0	False
chr2	1433228	1433970	488	0.7623762376237624	1.0	False
chr2	1850080	1850967	1107	0.7227722772277227	1.0	False
chr2	1280963	1281814	2224	0.2079207920792079	1.0	False
chr2	493787	494644	0	1.0	1.0	False
chr2	1344435	1345304	967	0.1782178217821782	1.0	False
chr2	971414	972329	633	0.9207920792079208	1.0	False
chr2	1193886	1194337	1598	0.13861386138613863	1.0	False
chr2	390034	390977	1368	0.009900990099009901	1.0	False
chr2	431582	432038	189	0.8118811881188119	1.0	False
chr2	90819	91565	1024	0.40594059405940597	1.0	False
chr2	2374638	2375205	519	0.6138613861386139	1.0	False
chr2	2792383	2792516	516	0.4752475247524752	1.0	False
chr2	623417	623839	604	0.46534653465346537	1.0	False
chr2	1357074	1357663	640	0.7920792079207921	1.0	False
chr2	2334293	2334795	802	0.6039603960396039	1.0	False
chr2	1527742	1528617	415	0.6138613861386139	1.0	False
chr2	2049491	2049675	1225	0.37623762376237624	1.0	False
chr2	1501946	1502669	390	0.43564356435643564	1.0	False
chr2	174492	174754	1283	0.40594059405940597	1.0	False
chr2	1844089	1844312	237	0.8316831683168316	1.0	False
chr2	187213	188055	1999	0.009900990099009901	1.0	False
chr2	632390	632623	721	0.5346534653465347	1.0	False
chr2	2963494	2964260	713	0.43564356435643564	1.0	False
chr2	2199162	2200138	92	0.801980198019802	1.0	False
chr2	842846	843373	1939	0.39603960396039606	1.0	False
chr2	2628523	2628936	1596	0.12871287128712872	1.0	False
chr2	2105318	2105730	1006	0.38613861386138615	1.0	False
chr2	3052816	3053165	990	0.009900990099009901	1.0	False
chr2	1281163	1281552	727	0.8316831683168316	1.0	False
chr2	888978	889802	784	0.7425742574257426	1.0	False
chr2	1947956	1948494	3291	0.0297029702970297	1.0	False
chr2	2935390	2935715	2049	0.3564356435643564	1.0	False
chr2	1505215	1505991	1250	0.46534653465346537	1.0	False
chr2	109876	110306	1418	0.40594059405940597	1.0	False
chr2	1702482	1703133	787	0.3069306930693069	1.0	False
chr2	2402799	2403078	2169	0.18811881188118812	1.0	False
chr2	2186455	2186662	378	0.7425742574257426	1.0	False
chr2	1411607	1411808	330	0.7029702970297029	1.0	False
chr2	2578037	2578907	1179	0.5544554455445545	1.0	False
chr2	2262396	2262575	738	0.9405940594059405	1.0	False
chr2	1612457	1612893	3652	0.019801980198019802	1.0	False
chr2	1992538	1993094	625	0.297029702970297	1.0	False
chr2	140817	141012	490	0.900990099009901	1.0	False
chr2	568142	568992	1494	0.1485148514851485	1.0	False
chr2	511461	512265	278	0.7128712871287128	1.0	False
chr2	109721	109838	3285	0.009900990099009901	1.0	False
chr2	575682	575928	338	0.504950495049505	1.0	False
chr2	2147974	2148460	716	0.36633663366336633	1.0	False
chr2	99165	99942	2757	0.04950495049504951	1.0	False
chr2	2268058	2268709	3551	0.019801980198019802	1.0	False
chr2	2631777	2631988	1419	0.32673267326732675	1.0	False
chr2	2102135	2102418	1770	0.43564356435643564	1.0	False
chr2	1105037	1105428	2259	0.26732673267326734	1.0	False
chr2	2808212	2808967	586	0.32673267326732675	1.0	False
chr2	2467543	2468309	235	0.38613861386138615	1.0	False
chr2	2499290	2499425	947	0.7326732673267327	1.0	False
chr2	548311	548629	316	0.9108910891089109	1.0	False
chr2	2361190	2361977	0	1.0	1.0	False
chr2	897162	897949	1169	0.10891089108910891	1.0	False
chr2	2026428	2026945	2914	0.009900990099009901	1.0	False
chr2	736901	737887	1357	0.009900990099009901	1.0	False
chr2	263315	264283	2343	0.0297029702970297	1.0	False
chr2	379061	379558	1497	0.21782178217821782	1.0	False
chr2	2439254	2439489	720	0.5643564356435643	1.0	False
chr2	2841489	2842196	257	0.6732673267326733	1.0	False
chr2	2649635	2650381	2264	0.09900990099009901	1.0	False
chr2	1585176	1585528	772	0.039603960396039604	1.0	False
chr2	2990863	2991403	289	0.43564356435643564	1.0	False
chr2	2720532	2721128	888	0.8514851485148515	1.0	False
chr2	597464	598244	595	0.2376237623762376	1.0	False
chr2	954280	955206	3015	0.019801980198019802	1.0	False
chr2	1275202	1275924	545	0.6435643564356436	1.0	False
chr2	117269	117754	100	0.8811881188118812	1.0	False
chr2	1964082	1964300	3448	0.0297029702970297	1.0	False
chr2	1809535	1810033	368	0.5247524752475248	1.0	False
chr2	1580239	1580375	334	0.6138613861386139	1.0	False
chr2	3106508	3107140	3107	0.1188118811881188	1.0	False
chr2	2538705	2539227	79	0.9306930693069307	1.0	False
chr2	2348896	2349676	0	1.0	1.0	False
chr2	1133786	1134699	0	1.0	1.0	False
chr2	539640	540052	1218	0.45544554455445546	1.0	False
chr2	3237541	3238230	0	1.0	1.0	False
chr2	1300425	1300965	1116	0.009900990099009901	1.0	False
chr2	1981410	1982389	476	0.22772277227722773	1.0	False
chr2	888103	888209	526	0.6633663366336634	1.0	False
chr2	76081	76967	1224	0.039603960396039604	1.0	False
chr2	1708621	1708793	1023	0.0891089108910891	1.0	False
chr2	2091522	2091849	896	0.19801980198019803	1.0	False
chr2	2348362	2349074	1623	0.1188118811881188	1.0	False
chr2	3067729	3068280	2315	0.1188118811881188	1.0	False
chr2	816174	816913	308	0.4158415841584158	1.0	False
chr2	2043986	2044448	198	0.6039603960396039	1.0	False
chr2	2929298	2929803	4476	0.009900990099009901	1.0	False
chr2	493217	493362	1666	0.0297029702970297	1.0	False
chr2	453797	454548	1251	0.009900990099009901	1.0	False
chr2	2943088	2943525	353	0.9702970297029703	1.0	False
chr2	732140	732451	1046	0.5742574257425742	1.0	False
chr2	3043896	3044830	1116	0.7821782178217822	1.0	False
chr2	761120	761911	357	0.6435643564356436	1.0	False
chr2	1251956	1252825	1371	0.009900990099009901	1.0	False
chr2	2334608	2334723	948	0.13861386138613863	1.0	False
chr2	3255088	3255229	2393	0.009900990099009901	1.0	False
chr2	282599	282926	693	0.8316831683168316	1.0	False
chr2	1548425	1548639	1807	0.15841584158415842	1.0	False
chr2	1673636	1673938	769	0.7227722772277227	1.0	False
chr2	2729723	2730308	1180	0.6831683168316832	1.0	False
chr2	2484263	2485096	1812	0.04950495049504951	1.0	False
chr2	2657991	2658910	1068	0.21782178217821782	1.0	False
chr2	413857	414722	2430	0.21782178217821782	1.0	False
chr2	1531783	1532065	264	0.8613861386138614	1.0	False
chr2	2646009	2646280	642	0.6831683168316832	1.0	False
chr2	205038	205457	1409	0.43564356435643564	1.0	False
chr2	13251	13720	390	0.7722772277227723	1.0	False
chr2	3205038	3205529	626	0.2871287128712871	1.0	False
chr2	2572137	2572502	932	0.7128712871287128	1.0	False
chr2	2710788	2711280	986	0.7326732673267327	1.0	False
chr2	513361	513583	1729	0.46534653465346537	1.0	False
chr2	602813	603442	358	0.45544554455445546	1.0	False
chr2	3125240	3125946	1001	0.6336633663366337	1.0	False
chr2	905103	905430	2015	0.4158415841584158	1.0	False
chr2	1210031	1210836	650	0.8613861386138614	1.0	False
chr2	2316288	2316917	936	0.6237623762376238	1.0	False
chr2	3254733	3255412	274	0.6039603960396039	1.0	False
